Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,104,105,106,108,3269728,4372603,4438736,4439094,4439475,5901326,5917712,7723955,30369354,34703847,36200067,36671067,37052366,38834077,39168240,39379024,Grand Total
28-Jan,75,131,99,,111,108,72,,115,,,65,,137,,66,,95,,56,119,105,,84,,,,,,,,,,,,,,,,,96
29-Jan,85,92,68,,83,73,65,,83,,,40,,89,,68,,89,,68,78,90,,88,,,,,,,,,,,,,,,,,77
30-Jan,126,102,92,,104,102,107,,57,,,23,,115,,181,,81,,118,84,126,,132,,,,,,,,,,,,,,,,,103
31-Jan,107,48,61,,70,41,102,,18,,,15,,49,,150,,36,,97,66,75,,97,,,,,,,,,,,,,,,,,69
1-Feb,58,69,51,,53,41,45,,53,,,37,,64,,37,,55,,33,55,55,,46,,,,,,,,,,,,,,,,,50
2-Feb,103,100,66,,85,66,85,,77,,,24,,86,,115,,71,,78,87,79,,108,,,,,,,,,,,,,,,,,82
3-Feb,179,124,132,,150,119,125,,47,,,12,,138,,184,,70,,154,127,149,,183,,,,,,,,,,,,,,,,,126
4-Feb,330,110,160,,247,85,245,,53,,,24,,65,,324,,50,,317,112,153,,319,,,,,,,,,,,,,,,,,173
5-Feb,176,67,70,,91,56,157,,41,,,34,,65,,159,,52,,162,62,92,,127,,,,,,,,,,,,,,,,,94
6-Feb,49,58,28,,34,26,17,,29,,,24,,38,,38,,34,,30,35,48,,40,,,,,,,,,,,,,,,,,35
7-Feb,84,112,82,,89,79,,,104,,,47,,97,,79,,84,,74,102,91,,98,,,,,,,,,,,,,,,,,87
8-Feb,102,110,104,,108,94,,,71,,,51,,107,,111,,74,,92,107,120,,131,,,,,,,,,,,,,,,,,99
9-Feb,185,118,162,,192,106,178,,46,,,41,,145,,233,,113,,151,127,178,,218,,,,,,,,,,,,,,,,,146
10-Feb,181,78,114,,126,67,133,,,,,34,,94,,154,,79,,129,75,135,,172,,,,,,,,,,,,,,,,,112
11-Feb,101,110,90,,102,89,98,,80,,,29,,109,,99,,81,,80,102,110,,112,,,,,,,,,,,,,,,,,93
12-Feb,116,80,73,,94,57,101,,64,,,39,,77,,100,,52,,89,71,83,,69,,,,,,,,,,,,,,,,,78
13-Feb,75,109,79,,88,78,63,,100,,,57,,103,,65,,88,,61,98,89,,77,,,,,,,,,,,,,,,,,82
14-Feb,110,84,70,,86,60,108,,85,,,48,,72,,87,,86,,79,80,115,,111,,,,,,,,,,,,,,,,,85
15-Feb,70,45,33,,37,21,76,,25,,,25,,32,,96,,40,,80,28,57,,59,,,,,,,,,,,,,,,,,48
16-Feb,157,105,131,,154,86,118,,76,,,45,,122,,96,,120,,102,110,134,,149,,,,,,,,,,,,,,,,,114
17-Feb,107,99,82,,93,86,109,,62,,,24,,103,,107,,87,,92,106,96,,125,,,,,,,,,,,,,,,,,92
18-Feb,65,55,42,,48,35,60,,39,,,35,,48,,56,,33,,56,39,57,,59,,,,,,,,,,,,,,,,,48
19-Feb,81,71,54,,63,56,64,,55,,,39,,61,,63,,50,,61,60,68,,83,,,,,,,,,,,,,,,,,62
20-Feb,82,53,42,,49,37,77,,24,,,24,,47,,87,,33,,68,40,55,,87,,,,,,,,,,,,,,,,,54
21-Feb,53,45,36,,36,18,50,,22,,,23,,31,,48,,28,,41,28,44,,54,,,,,,,,,,,,,,,,,37
22-Feb,90,75,76,,79,59,78,,60,,,41,,82,,88,,64,,79,58,92,,90,,,,,,,,,,,,,,,,,74
23-Feb,81,95,79,,91,81,107,,60,,,38,,113,,128,,64,,107,86,107,,108,,,,,,,,,,,,,,,,,90
24-Feb,,63,78,,77,61,198,,30,,,23,,68,,165,,55,,232,55,118,,135,,,,,,,,,,,,,,,,,97
25-Feb,246,70,74,,93,61,173,,39,,,36,,68,,176,,62,,233,60,95,,173,,,,,,,,,,,,,,,,,110
26-Feb,167,79,73,,80,59,152,,58,,,49,,67,,164,,42,,186,65,92,,107,,,,,,,,,,,,,,,,,96
27-Feb,192,87,64,,78,62,150,,73,,,59,,70,,200,,,,204,87,68,,138,,,,,,,,,,,,,,,,,110
28-Feb,181,88,79,,85,74,152,,70,,,58,,88,,149,,71,,189,83,109,,120,,,,,,,,,,,,,,,,,106
1-Mar,136,78,64,,78,65,100,,65,,,53,,73,,141,,52,,114,74,85,,118,,,,,,,,,,,,,,,,,86
2-Mar,170,107,80,,97,85,148,,90,,,73,,100,,137,,94,,156,93,117,,116,,,,,,,,,,,,,,,,,111
3-Mar,107,53,64,,66,37,115,,33,,,37,,58,,98,,33,,96,42,86,,80,,,,,,,,,,,,,,,,,67
4-Mar,105,57,39,,42,35,120,,26,,,30,,39,,137,,24,,132,42,47,,73,,,,,,,,,,,,,,,,,63
5-Mar,70,65,49,,51,49,,,53,,,39,,60,,73,,42,,70,50,61,,61,,,,,,,,,,,,,,,,,57
6-Mar,95,64,52,,55,49,56,,45,,,36,,62,,89,,50,,96,51,61,,66,,,,,,,,,,,,,,,,,62
7-Mar,66,74,49,,58,48,51,,64,,,47,,64,,51,,61,,42,63,56,,56,,,,,,,,,,,,,,,,,57
8-Mar,96,80,64,,73,65,71,,65,,,29,,83,,71,,69,,67,69,86,,78,,,,,,,,,,,,,,,,,71
9-Mar,104,71,107,,93,61,94,,50,,,44,,67,,121,,66,,89,70,78,,96,,,,,,,,,,,,,,,,,81
10-Mar,56,74,,,59,51,59,,71,,,56,,69,,47,,66,,44,65,67,,60,,,,,,,,,,,,,,,,,60
11-Mar,58,76,,,58,54,47,,67,,,50,,67,,51,,65,,47,67,67,,66,,,,,,,,,,,,,,,,,60
12-Mar,89,87,,,70,69,67,,77,,,61,,70,,84,,62,,85,78,71,,85,,,,,,,,,,,,,,,,,75
13-Mar,150,67,,,60,56,126,,47,,,44,,63,,130,,57,,149,64,74,,85,,,,,,,,,,,,,,,,,84
14-Mar,138,73,,,61,56,122,,70,,,60,,68,,104,,66,,139,62,91,,79,,,,,,,,,,,,,,,,,85
15-Mar,120,59,,,47,37,120,,44,,,44,,61,,108,,36,,103,49,56,,76,,,,,,,,,,,,,,,,,69
16-Mar,94,51,,,45,35,103,,39,,,37,,43,,111,,37,,103,39,69,,74,,,,,,,,,,,,,,,,,63
17-Mar,98,72,,,59,54,99,,69,,,63,,57,,97,,77,,85,65,96,,78,,,,,,,,,,,,,,,,,76
18-Mar,41,64,,,40,38,36,,58,,,63,,34,,32,,60,,26,50,52,,43,,,,,,,,,,,,,,,,,45
19-Mar,37,54,,,31,28,37,,42,,,50,,39,,34,,42,,29,34,37,,33,,,,,,,,,,,,,,,,,38
20-Mar,78,77,,,56,54,73,,84,,,71,,63,,75,,59,,65,65,68,,70,,,,,,,,,,,,,,,,,68
21-Mar,87,74,,,55,57,82,,69,,,65,,64,,71,,56,,73,63,83,,76,,,,,,,,,,,,,,,,,70
22-Mar,151,70,,,70,61,127,,78,,,54,,73,,118,,74,,137,65,91,,79,,,,,,,,,,,,,,,,,89
23-Mar,121,84,84,,73,67,122,,78,,,75,,85,,117,,69,,129,78,98,,82,,,,,,,,,,,,,,,,,91
24-Mar,66,52,36,,39,30,72,,43,,,46,,41,,61,,33,,61,36,48,,49,,,,,,,,,,,,,,,,,47
25-Mar,65,41,27,,30,25,95,,26,,,25,,31,,77,,26,,87,26,51,,45,,,,,,,,,,,,,,,,,45
26-Mar,71,40,32,,35,26,82,,26,,,27,,33,,64,,25,,84,30,64,,48,,,,,,,,,,,,,,,,,46
27-Mar,77,49,41,,43,36,99,,40,,,39,,45,,83,,39,,94,40,58,,62,,,,,,,,,,,,,,,,,56
28-Mar,64,57,48,,54,45,,,40,,,37,,55,,53,,33,,50,51,64,,59,,,,,,,,,,,,,,,,,51
29-Mar,47,42,27,,33,26,,,25,,,29,,31,,35,,31,,37,31,38,,33,,,,,,,,,,,,,,,,,33
30-Mar,48,39,27,,35,23,53,,16,,,27,,30,,29,,14,,22,27,29,,33,,,,,,,,,,,,,,,,,30
31-Mar,55,40,39,,42,29,63,,37,,,28,,38,,46,,33,,45,33,68,,53,,,,,,,,,,,,,,,,,43
1-Apr,78,41,28,,30,25,63,,30,,,26,,30,,59,,27,,67,25,46,,43,,,,,,,,,,,,,,,,,41
2-Apr,32,43,28,,29,22,32,,34,,,44,,30,,23,,32,,23,32,36,,23,,,,,,,,,,,,,,,,,31
3-Apr,67,49,38,,42,34,63,,35,,,28,,44,,46,,42,,61,39,57,,46,,,,,,,,,,,,,,,,,46
4-Apr,54,39,24,,28,23,50,,27,,,33,,28,,46,,24,,44,27,41,,33,,,,,,,,,,,,,,,,,35
5-Apr,45,36,24,,27,22,49,,23,,,21,,29,,36,,24,,42,24,36,,28,,,,,,,,,,,,,,,,,31
6-Apr,35,26,25,,25,21,37,,10,,,16,,21,,27,,13,,25,17,23,,28,,,,,,,,,,,,,,,,,23
7-Apr,46,42,34,,35,26,56,,34,,,29,,38,,35,,33,,39,31,45,,37,,,,,,,,,,,,,,,,,37
8-Apr,64,56,43,,47,39,62,,52,,,38,,54,,47,,56,,66,43,53,,43,,,,,,,,,,,,,,,,,51
9-Apr,58,50,37,,40,35,59,,42,,,36,,45,,45,,43,,64,34,50,,37,,,,,,,,,,,,,,,,,45
10-Apr,44,39,30,,32,28,45,,34,,,30,,32,,37,,18,,36,28,38,,32,,,,,,,,,,,,,,,,,34
11-Apr,37,52,36,,38,35,35,,47,,,39,,44,,30,,34,,29,41,37,,36,,,,,,,,,,,,,,,,,38
12-Apr,38,43,26,,29,25,31,,31,,,32,,30,,24,,18,,22,32,26,,29,,,,,,,,,,,,,,,,,29
13-Apr,45,30,18,,25,17,46,,19,,,17,,18,,41,,,,28,17,26,,19,,,,,,,,,,,,,,,,,26
14-Apr,64,37,25,,26,23,79,,29,,,25,,24,,49,,28,,58,24,46,,36,,,,,,,,,,,,,,,,,38
15-Apr,37,32,16,,20,16,53,,15,,,14,,20,,37,,17,,76,18,24,,24,,,,,,,,,,,,,,,,,28
16-Apr,28,34,17,,21,14,28,,18,,,26,,23,,23,,,,,19,18,,20,,,,,,,,,,,,,,,,,22
17-Apr,33,32,14,,16,10,32,,8,,,6,,15,,25,,28,,,10,23,,18,,,,,,,,,,,,,,,,,19
18-Apr,39,28,11,,12,11,31,,11,,,13,,14,,28,,,,,11,18,,19,,,,,,,,,,,,,,,,,19
19-Apr,34,42,23,,28,24,25,,30,,,26,,29,,21,,21,,,30,30,,27,,,,,,,,,,,,,,,,,28
20-Apr,51,45,37,,38,30,57,,37,,,34,,35,,39,,26,,,33,49,,50,,,,,,,,,,,,,,,,,40
21-Apr,49,46,44,,42,31,52,,29,,,26,,46,,30,,41,,,38,50,,47,,,,,,,,,,,,,,,,,41
22-Apr,36,26,21,,26,19,37,,19,,,17,,22,,27,,24,,,26,27,,28,,,,,,,,,,,,,,,,,25
23-Apr,35,40,20,,23,16,37,,16,,,15,,22,,25,,7,,,21,26,,26,,,,,,,,,,,,,,,,,23
24-Apr,33,37,20,,23,19,28,,22,,,25,,28,,23,,26,,,29,23,,23,,,,,,,,,,,,,,,,,26
25-Apr,22,28,8,,10,16,32,,6,,,9,,10,,17,,11,,,8,14,,12,,,,,,,,,,,,,,,,,15
26-Apr,32,44,17,,21,17,33,,22,,,24,,19,,29,,15,,,23,20,,25,,,,,,,,,,,,,,,,,24
27-Apr,35,39,19,,21,18,51,,20,,,21,,21,,24,,11,,,21,25,,27,,,,,,,,,,,,,,,,,25
28-Apr,42,38,19,,24,17,57,,27,,,22,,22,,53,,29,,,23,36,,28,,,,,,,,,,,,,,,,,31
29-Apr,38,36,19,,21,17,41,,19,,,20,,20,,30,,16,,,19,26,,20,,,,,,,,,,,,,,,,,24
30-Apr,32,33,13,,18,13,43,,15,,,16,,,,27,,13,,,16,19,,20,,,,,,,,,,,,,,,,,21
1-May,35,34,17,,23,15,34,,17,,,17,,,,20,,30,,,16,24,,23,,,,,,,,,,,,,,,,,23
2-May,18,31,10,,15,9,17,,12,,,14,,,,14,,14,,,12,11,,12,,,,,,,,,,,,,,,,,15
3-May,21,35,13,,,14,19,,12,,,15,,,,16,,12,,,18,13,,17,,,,,,,,,,,,,,,,,17
4-May,32,42,23,,13,20,34,,25,,,20,,,,30,,18,,,28,24,,27,,,,,,,,,,,,,,,,,26
5-May,50,38,6,,19,15,58,,17,,,13,,21,,30,,6,,,18,33,,24,,,,,,,,,,,,,,,,,25
6-May,43,36,,,20,15,60,,19,,,14,,18,,36,,23,,,16,29,,22,,,,,,,,,,,,,,,,,27
7-May,35,28,,,12,10,38,,9,,,12,,12,,24,,11,,,9,18,,19,,,,,,,,,,,,,,,,,18
8-May,38,29,,,15,12,35,,12,,,11,,13,,25,,16,,,13,20,,18,,,,,,,,,,,,,,,,,20
9-May,47,29,,,15,13,49,,12,,,11,,17,,75,,15,,,13,27,,22,,,,,,,,,,,,,,,,,27
10-May,33,30,,,14,13,32,,13,,,12,,15,,25,,12,,,15,23,,18,,,,,,,,,,,,,,,,,20
11-May,34,35,,,22,18,42,,22,,,19,,22,,28,,21,,,20,45,,22,,,,,,,,,,,,,,,,,27
12-May,33,33,,,20,16,46,,18,,,17,,23,,26,,14,,,18,28,,23,,,,,,,,,,,,,,,,,24
13-May,28,27,,,16,10,29,,9,,,8,,15,,20,,9,,,11,16,,20,,,,,,,,,,,,,,,,,17
14-May,24,33,,,18,13,25,,14,,,15,,16,,17,,14,,,15,18,,15,,,,,,,,,,,,,,,,,18
15-May,32,32,,,16,13,24,,11,,,13,,17,,18,,13,,,14,18,,17,,,,,,,,,,,,,,,,,18
16-May,21,59,,,30,38,23,,52,,,33,,41,,12,,56,,,38,31,,21,,,,,,,,,,,,,,,,,35
17-May,24,33,,,19,16,,,17,,,16,,22,,15,,23,,,17,24,,19,,,,,,,,,,,,,,,,,20
18-May,43,34,,,43,21,,,18,,,18,,22,,33,,17,,,21,26,,30,,,,,,,,,,,,,,,,,27
19-May,32,27,,,25,13,,,14,,,14,,15,,22,,24,,,17,21,,19,,,,,,,,,,,,,,,,,20
20-May,26,25,,,17,10,,,11,,,13,,12,,17,,10,,,14,28,,17,,,,,,,,,,,,,,,,,17
21-May,22,24,20,,12,8,,,9,,,4,,9,,20,,10,,,10,26,,13,,,,,,,,,,,,,,,,,14
22-May,21,30,14,,18,12,,,12,,,22,,14,,15,,11,,,16,13,,15,,,,,,,,,,,,,,,,,16
23-May,22,29,12,,15,11,,,14,,,20,,15,,11,,13,,,14,17,,13,,,,,,,,,,,,,,,,,16
24-May,28,33,21,,22,22,,,25,,,27,,27,,21,,27,,,23,29,,24,,,,,,,,,,,,,,,,,25
25-May,24,33,21,,25,17,,,19,,,24,,23,,15,,18,,,19,24,,19,,,,,,,,,,,,,,,,,22
26-May,31,28,13,,17,10,7,,9,,,14,,13,,24,,8,,,12,21,,22,,,,,,,,,,,,,,,,,16
27-May,30,25,9,,15,8,0,,7,,,14,,10,,17,,9,,,9,22,,11,,,,,,,,,,,,,,,,,13
28-May,23,,12,,13,10,0,,9,,,14,,12,,16,,10,,,10,18,,13,,,,,,,,,,,,,,,,,13
29-May,29,25,9,,11,8,0,,7,,,11,,9,,18,,10,,,8,17,,12,,,,,,,,,,,,,,,,,12
30-May,27,22,7,,13,7,0,,3,,,10,,6,,18,,5,,,8,12,,15,,,,,,,,,,,,,,,,,11
31-May,20,20,8,,11,6,0,,4,,,9,,,,13,,3,,,6,23,,8,,,,,,,,,,,,,,,,,10
1-Jun,22,24,8,,19,8,0,,9,,,12,,,,16,,14,,,8,15,,11,,,,,,,,,,,,,,,,,13
2-Jun,27,28,13,,19,14,0,,13,,,20,,,,21,,12,,,12,26,,18,,,,,,,,,,,,,,,,,17
3-Jun,24,25,7,,16,8,0,,8,,,14,,,,22,,5,,,9,11,,15,,,,,,,,,,,,,,,,,13
4-Jun,17,24,8,,10,7,0,,7,,,12,,,,12,,10,,,8,11,,10,,,,,,,,,,,,,,,,,11
5-Jun,16,22,6,,12,5,0,,4,,,9,,,,15,,6,,,7,9,,11,,,,,,,,,,,,,,,,,9
6-Jun,11,21,4,,7,5,0,,4,,,13,,,,8,,10,,,6,5,,6,,,,,,,,,,,,,,,,,8
7-Jun,21,,11,,14,10,0,,12,,,17,,,,12,,22,,,11,18,,10,,,,,,,,,,,,,,,,,13
8-Jun,23,,12,,13,11,,,9,,,17,,,,14,,13,,,10,16,,13,,,,,,,,,,,,,,,,,14
9-Jun,24,29,11,,12,9,,,11,,,14,,,,17,,15,,46,11,16,,10,,,,,,,,,,,,,,,,,17
10-Jun,14,23,7,,13,6,,,5,,,15,,,,7,,4,,10,7,7,,9,,,,,,,,,,,,,,,,,10
11-Jun,16,24,7,,12,8,,,6,,,15,,,,9,,6,,10,10,7,,10,,,,,,,,,,,,,,,,,11
12-Jun,16,22,7,,10,7,,,7,,,13,,,,9,,6,,14,7,8,,9,,,,,,,,,,,,,,,,,10
13-Jun,19,22,8,,11,7,,,8,,,,,,,12,,7,,16,8,11,,11,,,,,,,,,,,,,,,,,12
14-Jun,31,26,10,,23,10,,,9,,,17,,,,14,,11,,24,10,15,,15,,,,,,,,,,,,,,,,,17
15-Jun,21,23,10,,11,8,,,5,,,13,,,,16,,14,,20,7,20,,14,,,,,,,,,,,,,,,,,14
16-Jun,28,30,13,,19,14,,,15,,,22,,,,16,,13,,21,15,16,,18,,,,,,,,,,,,,,,,,18
17-Jun,39,25,17,,22,13,,,12,,,17,,17,,25,,12,,37,14,24,,23,,,,,,,,,,,,,,,,,21
18-Jun,18,23,7,,12,8,,,7,,,16,,9,,16,,7,,16,,14,,13,,,,,,,,,,,,,,,,,13
19-Jun,22,23,12,,16,11,,,10,,,18,,14,,15,,11,,18,,13,,15,,,,,,,,,,,,,,,,,15
20-Jun,17,23,8,,12,7,,,6,,,14,,8,,9,,10,,10,,14,,8,,,,,,,,,,,,,,,,,11
21-Jun,28,21,11,,11,10,,,8,,,15,,10,,23,,12,,,,19,,16,,,,,,,,,,,,,,,,,15
22-Jun,28,22,9,,23,9,,,8,,,16,,11,,23,,9,,,,16,,21,,,,,,,,,,,,,,,,,16
23-Jun,17,21,8,,20,7,,,6,,,14,,8,,13,,8,,,,14,,12,,,,,,,,,,,,,,,,,12
24-Jun,22,23,10,,12,8,,,7,,,15,,9,,13,,12,,,,17,,12,,,,,,,,,,,,,,,,,13
25-Jun,22,21,10,,9,8,,,7,,,14,,11,,15,,7,,38,,14,,9,,,,,,,,,,,,,,,,,14
26-Jun,20,23,8,,16,9,,,8,,,14,,14,,16,,6,,16,,16,,14,,,,,,,,,,,,,,,,,14
27-Jun,21,24,8,,11,8,,,8,,,15,,10,,17,,6,,14,,12,,14,,,,,,,,,,,,,,,,,13
28-Jun,22,23,8,,10,7,,,7,,,18,,8,,16,,7,,14,,12,,11,,,,,,,,,,,,,,,,,13
29-Jun,30,24,11,,13,11,,,11,,,16,,11,,19,,20,,18,,18,,15,,,,,,,,,,,,,,,,,17
30-Jun,27,24,12,,15,10,,,8,,,14,,,,16,,14,,16,,20,,14,,,,,,,,,,,,,,,,,16
1-Jul,20,23,10,,11,10,,,10,,,18,,,,10,,10,,13,,15,,11,,,,,,,,,,,,,,,,,13
2-Jul,25,25,15,,16,13,,,11,,,17,,,,16,,11,,27,,18,,18,,,,,,,,,,,,,,,,,18
3-Jul,24,31,10,,20,17,,,20,,,29,,38,,17,,17,,,,20,,14,,,,,,,,,,,,,,,,,22
4-Jul,28,29,,,17,14,,,14,,,22,,21,,24,,11,,,,17,,18,,,,,,,,,,,,,,,,,20
5-Jul,36,29,,,18,13,,,12,,,19,,,,22,,14,,38,,23,,20,,,,,,,,,,,,,,,,,22
6-Jul,29,25,,,24,12,,,12,,,17,,,,19,,16,,25,,19,,16,,,,,,,,,,,,,,,,,19
7-Jul,30,22,,,10,8,,,8,,,14,,,,19,,15,,21,,17,,12,,,,,,,,,,,,,,,,,16
8-Jul,38,24,,,17,11,,,10,,,14,,,,23,,10,,30,,29,,23,,,,,,,,,,,,,,,,,21
9-Jul,18,24,,,14,10,,,9,,,17,,,,14,,10,,16,,14,,12,,,,,,,,,,,,,,,,,14
10-Jul,19,25,,,12,8,,,8,,,15,,,,14,,9,,12,,16,,11,,,,,,,,,,,,,,,,,14
11-Jul,46,30,,,19,16,,,17,,,24,,,,29,,18,,26,,23,,18,,,,,,,,,,,,,,,,,24
12-Jul,32,29,,,20,14,,,18,,,22,,,,20,,17,,22,,24,,22,,,,,,,,,,,,,,,,,22
13-Jul,33,29,,,20,15,,,24,,,16,,,,21,,15,,26,,23,,18,,,,,,,,,,,,,,,,,22
14-Jul,33,25,,,14,11,,,11,,,12,,,,18,,14,,28,,19,,18,,,,,,,,,,,,,,,,,18
15-Jul,31,32,,,20,16,,,16,,,18,,,,22,,18,,28,,23,,16,,,,,,,,,,,,,,,,,22
16-Jul,39,34,,,31,22,,,25,,,25,,,,31,,26,,35,30,32,,31,,,,,,,,,,,,,,,,,30
17-Jul,40,35,,,35,24,,,28,,,29,,30,,33,,27,,34,27,34,,28,,,,,,,,,,,,,,,,,31
18-Jul,31,29,,,23,15,,,15,,,20,,17,,22,,12,,33,18,24,,18,,,,,,,,,,,,,,,,,21
19-Jul,32,26,,,20,13,,,13,,,18,,13,,23,,14,,,14,21,,17,,,,,,,,,,,,,,,,,19
20-Jul,46,31,,,28,16,,,16,,,22,,17,,33,,20,,,19,28,,29,,,,,,,,,,,,,,,,,25
21-Jul,54,28,,,21,,,,16,,,24,,,,36,,17,,,17,20,,21,,,,,,,,,,,,,,,,,25
22-Jul,26,27,,,18,15,,,12,,,14,,,,17,,12,,,14,16,,15,,,,,,,,,,,,,,,,,17
23-Jul,61,51,,,51,45,,,49,,,49,,,,43,,41,,43,49,48,,47,,,,,,,,,,,,,,,,,48
24-Jul,35,33,21,,27,24,,,27,,,26,,,,24,,21,,18,26,25,,20,,,,,,,,,,,,,,,,,25
25-Jul,22,31,13,,15,14,,,14,,,15,,16,,13,,11,,9,16,17,,14,,,,,,,,,,,,,,,,,16
26-Jul,32,33,16,,23,19,,,22,,,20,,23,,22,,17,,,20,24,,23,,,,,,,,,,,,,,,,,23
27-Jul,63,55,,,58,48,,,54,,,52,,52,,51,,48,,51,51,56,,55,,,,,,,,,,,,,,,,,53
28-Jul,64,55,,,54,44,,,50,,,50,,76,,57,,51,,,50,59,,50,,,,,,,,,,,,,,,,,55
29-Jul,50,41,,,42,34,,,36,,,37,,46,,42,,37,,,38,47,,41,,,,,,,,,,,,,,,,,41
30-Jul,30,33,,,25,20,,,21,,,21,,22,,19,,20,,,21,28,,21,,,,,,,,,,,,,,,,,23
31-Jul,36,30,,,22,16,,,15,,,16,,18,,26,,14,,,17,25,,23,,,,,,,,,,,,,,,,,22
1-Aug,31,29,,,20,15,,,14,,,14,,16,,19,,11,,,15,21,,90,,,,,,,,,,,,,,,,,25
2-Aug,25,28,,,19,14,,,13,,,15,,15,,17,,15,,,14,25,,19,,,,,,,,,,,,,,,,,18
3-Aug,32,28,,,20,16,,,17,,,22,,19,,19,,14,,39,16,25,,20,,,,,,,,,,,,,,,,,22
4-Aug,39,35,,,26,17,,,20,,,25,,19,,32,,16,,34,17,27,,27,,,,,,,,,,,,,,,,,26
5-Aug,32,,,,13,13,,,13,,,22,,14,,24,,11,,22,13,19,,17,,,,,,,,,,,,,,,,,18
6-Aug,31,,,,,16,,,17,,,25,,18,,21,,13,,30,17,21,,22,,,,,,,,,,,,,,,,,21
7-Aug,25,,,,,15,,,14,,,21,,14,,18,,12,,,12,25,,15,,,,,,,,,,,,,,,,,17
8-Aug,34,,,,,18,,,20,,,26,,19,,16,,14,,,18,27,,19,,,,,,,,,,,,,,,,,21
9-Aug,32,,,,,19,,,20,,,27,,21,,21,,18,,,20,27,,23,,,,,,,,,,,,,,,,,23
10-Aug,27,,,,,14,,,12,,,19,,14,,16,,12,,,12,21,,16,,,,,,,,,,,,,,,,,16
11-Aug,39,,,,,,,,18,,,23,,23,,26,,26,,,18,30,,19,,,,,,,,,,,,,,,,,25
12-Aug,38,,,,,,,,20,,,28,,26,,29,,22,,,22,32,,27,,,,,,,,,,,,,,,,,27
13-Aug,28,33,,,28,,,,18,,,24,,19,,19,,16,,,17,23,,27,,,,,,,,,,,,,,,,,23
14-Aug,24,29,,,15,16,,,16,,,21,,16,,12,,18,,,14,18,,17,,,,,,,,,,,,,,,,,18
15-Aug,23,23,,,8,7,,,5,,,14,,8,,7,,7,,,6,14,,9,,,,,,,,,,,,,,,,,11
16-Aug,28,33,,,25,19,,,18,,,24,,21,,17,,19,,,16,23,,22,,,,,,,,,,,,,,,,,22
17-Aug,39,31,,,18,14,,,12,,,20,,17,,25,,14,,,15,19,,30,,,,,,,,,,,,,,,,,21
18-Aug,34,26,,,9,8,,,10,,,14,,11,,15,,9,,,8,17,,15,,,,,,,,,,,,,,,,,15
19-Aug,37,32,,,17,15,,,14,,,20,,14,,24,,14,,,11,24,,20,,,,,,,,,,,,,,,,,20
20-Aug,33,28,,,12,10,,,10,,,17,,10,,19,,11,,,8,19,,16,,,,,,,,,,,,,,,,,16
21-Aug,34,31,,,17,14,,,14,,,21,,15,,21,,13,,,13,22,,18,,,,,,,,,,,,,,,,,19
22-Aug,20,27,,,13,10,,,9,,,16,,12,,16,,6,,,10,10,,13,,,,,,,,,,,,,,,,,14
23-Aug,24,33,13,,16,15,,,17,,,25,,17,,11,,22,,,16,17,,16,,,,,,,,,,,,,,,,,19
24-Aug,26,31,14,,19,16,,,17,,,24,,16,,20,,15,,,14,21,,15,,,,,,,,,,,,,,,,,19
25-Aug,37,32,15,,17,13,,,22,,,24,,16,,23,,12,,,13,25,,18,,,,,,,,,,,,,,,,,21
26-Aug,38,33,19,,23,17,,,21,,,25,,23,,27,,22,,,16,29,,22,,,,,,,,,,,,,,,,,24
27-Aug,38,27,16,,17,14,,,13,,,21,,14,,26,,11,,,14,24,,22,,,,,,,,,,,,,,,,,20
28-Aug,39,32,17,,20,16,,,16,,,23,,18,,25,,30,,,15,14,,23,,,,,,,,,,,,,,,,,22
29-Aug,34,32,17,,20,15,,,16,,,25,,16,,27,,15,,,17,,,24,,,,,,,,,,,,,,,,,21
30-Aug,28,30,12,,14,12,,,11,,,19,,13,,17,,13,,,11,,,14,,,,,,,,,,,,,,,,,16
31-Aug,26,27,11,,14,11,,,9,,,18,,11,,18,,7,,,9,,,10,,,,,,,,,,,,,,,,,14
1-Sep,25,26,9,,9,8,,,7,,,16,,7,,16,,6,,,6,,,11,,,,,,,,,,,,,,,,,12
2-Sep,27,30,14,,17,11,,,9,,,18,,26,,15,,11,,,9,,,14,,,,,,,,,,,,,,,,,17
3-Sep,29,31,16,,15,13,,,11,,,21,,16,,17,,11,,,10,,,18,,,,,,,,,,,,,,,,,17
4-Sep,22,28,11,,13,10,,,9,,,19,,11,,11,,5,,,8,,,12,,,,,,,,,,,,,,,,,13
5-Sep,21,29,10,,14,11,,,9,,,19,,11,,11,,11,,,8,,,10,,,,,,,,,,,,,,,,,14
6-Sep,23,28,8,,9,8,,,5,,,17,,9,,9,,6,,,7,,,9,,,,,,,,,,,,,,,,,12
7-Sep,43,43,21,,23,19,,,21,,,27,,21,,25,,16,,,17,,,21,,,,,,,,,,,,,,,,,25
8-Sep,46,38,20,,30,22,,,28,,,36,,52,,28,,27,,,20,,,27,,,,,,,,,,,,,,,,,31
9-Sep,31,40,22,,27,23,,,22,,,31,,24,,19,,14,,,21,,,23,,,,,,,,,,,,,,,,,25
10-Sep,19,28,5,,7,5,,,2,,,9,,4,,10,,4,,,3,,,7,,,,,,,,,,,,,,,,,9
11-Sep,37,34,9,,11,9,,,7,,,15,,13,,14,,11,,,7,,,18,,,,,,,,,,,,,,,,,15
